index,customer_id,order_date,order_id,pages_visited,tshirt_category,tshirt_price,tshirt_quantity,user_agent
4688,723457,23/12/2014,HTS-723457-0002,10,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4689,lz1ici,04/09/2016,HTS-lz1ici-0001,12,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4690,6yyhnq,28/03/2017,HTS-6yyhnq-0006,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4691,2453,10/07/2016,HTS-002453-0003,15,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4692,936560,09/08/2016,HTS-936560-0008,5,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4693,541043,31/10/2016,HTS-541043-0003,5,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4694,776500,16/04/2016,HTS-776500-0004,5,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4695,483258,08/08/2015,HTS-483258-0002,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4696,zju5e2,05/03/2017,HTS-zju5e2-0004,11,Black T-Shirt F,"17,5",7,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4697,190676,14/04/2016,HTS-190676-0004,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4698,190676,06/08/2015,HTS-190676-0003,15,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4699,480276,16/01/2016,HTS-480276-0001,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4700,227231,15/09/2015,HTS-227231-0002,14,Black T-Shirt F,"17,5",14,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4701,317743,22/12/2016,HTS-317743-0010,2,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4702,195916,15/11/2016,HTS-195916-0005,4,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4703,564918,30/08/2016,HTS-564918-0005,5,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4704,932192,19/10/2015,HTS-932192-0002,5,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4705,925845,21/04/2014,HTS-925845-0002,5,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4706,317743,29/12/2015,HTS-317743-0007,5,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4707,608839,17/10/2014,HTS-608839-0001,6,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4708,317743,01/06/2015,HTS-317743-0005,7,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4709,925845,28/07/2015,HTS-925845-0004,7,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4710,408567,12/11/2015,HTS-408567-0004,7,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4711,d1yqhg,09/02/2016,HTS-d1yqhg-0002,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4712,514788,12/09/2016,HTS-514788-0004,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4713,192588,07/08/2016,HTS-192588-0002,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4714,2a6som,02/12/2016,HTS-2a6som-0001,10,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4715,71,21/12/2016,HTS-000071-0003,10,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4716,481306,05/10/2014,HTS-481306-0003,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4717,608839,25/10/2016,HTS-608839-0003,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4718,wzhqsn,16/03/2017,HTS-wzhqsn-0004,11,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4719,514788,15/08/2014,HTS-514788-0001,12,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4720,514788,05/05/2015,HTS-514788-0002,12,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4721,408567,11/06/2014,HTS-408567-0002,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4722,317743,15/05/2014,HTS-317743-0002,13,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4723,611229,13/05/2016,HTS-611229-0004,13,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4724,317743,21/03/2014,HTS-317743-0001,14,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4725,crhv9h,13/10/2015,HTS-crhv9h-0001,16,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4726,wzhqsn,13/07/2015,HTS-wzhqsn-0001,19,Black T-Shirt F,"17,5",7,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4727,952094,26/03/2016,HTS-952094-0005,3,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4728,952094,11/09/2016,HTS-952094-0006,5,Black T-Shirt F,"17,5",6,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4729,mxg55q,25/09/2015,HTS-mxg55q-0001,6,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4730,952094,12/11/2014,HTS-952094-0002,7,Black T-Shirt F,"17,5",6,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4731,9wcvk4,26/07/2016,HTS-9wcvk4-0002,8,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4732,y96yce,26/11/2015,HTS-y96yce-0001,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4733,456111,17/03/2015,HTS-456111-0002,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4734,9wcvk4,01/10/2015,HTS-9wcvk4-0001,10,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4735,291678,22/05/2016,HTS-291678-0003,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4736,ct1ank,19/11/2016,HTS-ct1ank-0002,11,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4737,518260,25/08/2016,HTS-518260-0005,11,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4738,ytlfxm,24/04/2016,HTS-ytlfxm-0002,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4739,ytlfxm,25/08/2015,HTS-ytlfxm-0001,12,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4740,701046,01/02/2016,HTS-701046-0004,12,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4741,960405,17/09/2015,HTS-960405-0003,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4742,057djl,13/04/2017,HTS-057djl-0003,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4743,10116,04/05/2015,HTS-010116-0003,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4744,701046,24/04/2015,HTS-701046-0003,13,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4745,952094,20/06/2014,HTS-952094-0001,17,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4746,4tykbm,26/11/2015,HTS-4tykbm-0001,18,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4747,952094,19/02/2017,HTS-952094-0007,19,Black T-Shirt F,"17,5",6,"Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
4748,124561,30/07/2016,HTS-124561-0005,4,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4749,716134,15/05/2015,HTS-716134-0005,5,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4750,980703,03/02/2015,HTS-980703-0003,5,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4751,980703,20/09/2016,HTS-980703-0005,5,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4752,713203,05/09/2016,HTS-713203-0006,6,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4753,767550,01/11/2016,HTS-767550-0005,7,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4754,713203,04/01/2017,HTS-713203-0007,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4755,iw6du6,17/06/2016,HTS-iw6du6-0002,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4756,841410,06/07/2015,HTS-841410-0003,8,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4757,981072,12/09/2016,HTS-981072-0003,8,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4758,awe6d5,30/06/2015,HTS-awe6d5-0001,8,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4759,521467,07/04/2015,HTS-521467-0002,9,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4760,rskvqp,05/07/2016,HTS-rskvqp-0002,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4761,716134,21/11/2014,HTS-716134-0004,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4762,103002,05/03/2017,HTS-103002-0006,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4763,716134,30/10/2015,HTS-716134-0006,9,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4764,980703,01/06/2014,HTS-980703-0002,9,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4765,awe6d5,16/01/2016,HTS-awe6d5-0002,9,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4766,720278,29/09/2014,HTS-720278-0001,11,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4767,521467,11/12/2015,HTS-521467-0003,11,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4768,188757,09/08/2016,HTS-188757-0004,12,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4769,857328,29/08/2016,HTS-857328-0001,13,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4770,139996,10/07/2015,HTS-139996-0003,13,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4771,1i3lkv,23/09/2016,HTS-1i3lkv-0002,13,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4772,wmvspk,01/06/2016,HTS-wmvspk-0002,14,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4773,841410,23/06/2014,HTS-841410-0001,14,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4774,103002,23/07/2014,HTS-103002-0001,14,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4775,841410,19/12/2015,HTS-841410-0004,14,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4776,713203,06/08/2014,HTS-713203-0001,17,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4777,h4bdgb,31/08/2016,HTS-h4bdgb-0005,7,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
4778,6b9gww,01/10/2016,HTS-6b9gww-0001,15,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
4779,907168,05/12/2014,HTS-907168-0001,16,Black T-Shirt F,"17,5",2,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
4780,726438,15/09/2015,HTS-726438-0003,5,Black T-Shirt F,"17,5",2,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
4781,201567,26/02/2017,HTS-201567-0004,9,Black T-Shirt F,"17,5",3,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
4782,726438,02/08/2014,HTS-726438-0001,12,Black T-Shirt F,"17,5",2,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
4783,608754,13/09/2016,HTS-608754-0004,13,Black T-Shirt F,"17,5",3,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
4784,608754,02/04/2015,HTS-608754-0002,17,Black T-Shirt F,"17,5",1,Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
4785,564931,15/09/2015,HTS-564931-0003,5,Black T-Shirt F,"17,5",9,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
4786,753814,08/06/2015,HTS-753814-0002,6,Black T-Shirt F,"17,5",6,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
4787,564931,09/11/2014,HTS-564931-0002,16,Black T-Shirt F,"17,5",16,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
4788,513913,25/04/2016,HTS-513913-0008,2,Black T-Shirt F,"17,5",5,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4789,667854,13/01/2017,HTS-667854-0006,3,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4790,339030,22/03/2017,HTS-339030-0005,7,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4791,406116,08/03/2016,HTS-406116-0005,7,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4792,131444,15/12/2016,HTS-131444-0005,7,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4793,890205,06/08/2016,HTS-890205-0006,7,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4794,131486,18/01/2016,HTS-131486-0003,7,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4795,pnizro,03/11/2016,HTS-pnizro-0002,7,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4796,977849,16/06/2014,HTS-977849-0001,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4797,667854,10/09/2015,HTS-667854-0004,8,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4798,gk6wdt,21/12/2015,HTS-gk6wdt-0002,8,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4799,789917,26/06/2014,HTS-789917-0002,9,Black T-Shirt F,"17,5",2,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4800,439758,01/06/2014,HTS-439758-0002,9,Black T-Shirt F,"17,5",3,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4801,769023,14/11/2014,HTS-769023-0001,10,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4802,561463,09/09/2016,HTS-561463-0004,10,Black T-Shirt F,"17,5",4,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
4803,745907,26/05/2014,HTS-745907-0001,11,Black T-Shirt F,"17,5",1,"Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
